score,params,indices
0.08340490102709124,"(267, 60, 29, 32, 25, 63, 31, 8, 97, 2826, 82, 77, 60)","(7, 3)"
0.009099794974060434,"(100, 41, 64, 32, 7, 8, 3, 1, 97, 4672, 82, 67, 58)","(7, 4)"
0.010028979690451372,"(100, 41, 64, 39, 19, 55, 3, 3, 97, 3277, 82, 67, 75)","(7, 5)"
0.08340353834972178,"(100, 60, 64, 39, 19, 55, 3, 6, 97, 64, 82, 77, 60)","(8, 0)"
0.0834023929647121,"(100, 29, 64, 15, 28, 63, 3, 7, 97, 2749, 30, 77, 60)","(8, 1)"
0.07972779466094156,"(100, 60, 29, 10, 19, 49, 31, 1, 26, 64, 96, 68, 60)","(8, 2)"
0.08340354376546058,"(267, 60, 69, 32, 25, 63, 17, 8, 97, 64, 82, 77, 60)","(8, 3)"
0.011131532984344583,"(100, 41, 64, 32, 2, 63, 3, 1, 97, 1660, 82, 67, 58)","(8, 4)"
0.08335975271262425,"(100, 41, 64, 39, 2, 55, 3, 9, 97, 3277, 82, 77, 75)","(8, 5)"
0.08340354024805129,"(100, 60, 64, 39, 19, 56, 26, 6, 97, 64, 82, 77, 60)","(9, 0)"
0.08340217625599747,"(100, 60, 64, 15, 28, 63, 26, 7, 97, 2749, 30, 62, 60)","(9, 1)"
0.08338958628985442,"(100, 60, 64, 4, 28, 49, 28, 9, 26, 2749, 96, 53, 60)","(9, 2)"
0.08340357460596255,"(267, 60, 69, 32, 25, 63, 17, 8, 26, 64, 96, 77, 60)","(9, 3)"
0.007902971052809765,"(267, 41, 64, 32, 2, 63, 17, 1, 97, 1660, 82, 67, 60)","(9, 4)"
0.08340353838898437,"(100, 60, 64, 39, 24, 56, 26, 9, 97, 64, 82, 80, 60)","(10, 0)"
0.08336798404264999,"(100, 60, 64, 15, 28, 56, 26, 7, 97, 2749, 30, 80, 60)","(10, 1)"
0.08340814077285559,"(100, 60, 18, 30, 18, 49, 26, 9, 26, 2749, 96, 53, 60)","(10, 2)"
0.08340209490933309,"(267, 60, 69, 32, 25, 63, 17, 8, 26, 64, 26, 77, 84)","(10, 3)"
0.011487816961188065,"(267, 60, 64, 32, 25, 63, 17, 1, 97, 1660, 82, 80, 60)","(10, 4)"
