score,params,indices
0.08337472475418135,"(48, 7, 64, 42, 32, 32, 3, 6, 50, 64, 26, 65, 60)","(4, 0)"
0.08340291679954451,"(100, 7, 81, 42, 32, 32, 3, 6, 50, 64, 26, 65, 60)","(4, 1)"
0.08340403201666317,"(48, 50, 55, 42, 32, 32, 3, 6, 50, 64, 26, 65, 52)","(4, 2)"
0.08338238872220054,"(48, 7, 64, 42, 32, 32, 3, 6, 38, 64, 26, 65, 60)","(4, 3)"
0.0114274784640262,"(48, 7, 127, 42, 32, 32, 3, 6, 38, 64, 26, 65, 60)","(4, 4)"
0.08336236067233901,"(48, 7, 64, 42, 32, 32, 3, 6, 52, 64, 26, 65, 60)","(4, 5)"
0.08340566853840688,"(971, 7, 64, 55, 32, 32, 3, 6, 50, 64, 26, 65, 60)","(5, 0)"
0.08340744583468002,"(971, 7, 64, 55, 32, 32, 3, 6, 50, 64, 26, 65, 50)","(5, 1)"
0.08340357028604731,"(971, 7, 64, 55, 32, 32, 3, 6, 50, 64, 71, 65, 60)","(5, 2)"
0.08340452368704504,"(971, 7, 64, 55, 32, 32, 3, 6, 38, 64, 26, 65, 60)","(5, 3)"
0.08340514408194116,"(971, 7, 64, 55, 32, 32, 22, 6, 53, 64, 26, 65, 60)","(5, 4)"
0.08340368662754956,"(971, 7, 64, 55, 32, 32, 3, 6, 53, 64, 26, 75, 60)","(5, 5)"
0.08340357434484912,"(971, 7, 64, 55, 32, 32, 3, 6, 50, 64, 26, 75, 60)","(6, 0)"
0.08340431256038382,"(971, 7, 64, 55, 32, 32, 5, 6, 50, 64, 26, 75, 60)","(6, 1)"
0.08340365664754062,"(971, 28, 64, 55, 32, 32, 3, 6, 50, 64, 26, 75, 60)","(6, 3)"
0.08340402477509097,"(971, 7, 64, 55, 15, 32, 3, 6, 50, 64, 26, 75, 60)","(6, 4)"
0.08340359607760452,"(971, 61, 64, 56, 32, 32, 3, 6, 50, 64, 26, 75, 60)","(6, 5)"
0.08340362523216754,"(971, 7, 64, 55, 32, 32, 3, 6, 50, 64, 26, 75, 60)","(7, 0)"
0.08340358863231775,"(971, 7, 64, 55, 32, 32, 9, 6, 50, 64, 26, 75, 60)","(7, 1)"
0.08340357653134943,"(971, 7, 64, 55, 32, 32, 3, 6, 50, 64, 26, 75, 60)","(7, 2)"
0.0834035400405134,"(971, 7, 64, 55, 32, 32, 3, 6, 50, 64, 50, 75, 60)","(7, 3)"
0.0834036961714492,"(971, 12, 64, 58, 32, 32, 3, 6, 50, 64, 26, 75, 60)","(7, 4)"
0.08340363934047912,"(870, 7, 64, 58, 10, 32, 3, 6, 50, 64, 26, 75, 60)","(7, 5)"
0.08340388120431454,"(870, 7, 64, 41, 32, 32, 3, 6, 50, 64, 26, 75, 60)","(8, 0)"
0.0834039261835186,"(870, 7, 64, 41, 32, 32, 3, 6, 50, 64, 26, 75, 60)","(8, 1)"
0.33340353585926114,"(870, 2, 64, 41, 32, 32, 3, 6, 50, 658, 92, 69, 60)","(10, 5)"
0.08340367335331086,"(870, 7, 64, 41, 32, 32, 3, 6, 50, 64, 50, 75, 60)","(8, 3)"
0.08340354150391527,"(778, 7, 64, 41, 32, 32, 3, 6, 50, 64, 26, 75, 60)","(8, 4)"
0.083403561646805,"(530, 7, 64, 1, 32, 32, 3, 6, 50, 64, 32, 75, 60)","(8, 5)"
0.31591075322085893,"(870, 2, 64, 41, 32, 32, 3, 6, 50, 64, 92, 75, 60)","(9, 0)"
0.08340354109109428,"(870, 2, 64, 41, 32, 32, 3, 6, 50, 64, 92, 75, 60)","(9, 1)"
0.0834035454282145,"(870, 2, 64, 49, 32, 32, 3, 6, 87, 64, 92, 83, 60)","(9, 2)"
0.0834039929878751,"(870, 2, 64, 41, 32, 32, 3, 6, 50, 64, 92, 75, 60)","(9, 3)"
0.08340354451218522,"(870, 2, 64, 41, 32, 32, 11, 6, 50, 64, 92, 52, 60)","(9, 4)"
0.22404248870963134,"(870, 2, 64, 41, 32, 32, 3, 6, 50, 64, 92, 75, 60)","(10, 0)"
0.10004163046887046,"(870, 2, 64, 41, 4, 32, 3, 6, 50, 64, 92, 75, 60)","(10, 1)"
0.08340397511192255,"(870, 2, 63, 41, 32, 32, 3, 6, 50, 64, 92, 75, 60)","(10, 2)"
0.32696556657866427,"(870, 2, 64, 41, 32, 32, 3, 6, 50, 355, 92, 75, 60)","(10, 3)"
0.08340361332221839,"(870, 2, 97, 41, 32, 32, 3, 7, 50, 64, 92, 75, 60)","(10, 4)"
