score,params,indices
0.008159224028650084,"(100, 32, 64, 29, 32, 63, 8, 1, 50, 64, 9, 51, 54)","(4, 5)"
0.008351316320268731,"(100, 32, 64, 29, 32, 63, 8, 1, 50, 64, 26, 60, 75)","(5, 0)"
0.007597233756592399,"(100, 32, 64, 29, 32, 63, 8, 1, 78, 64, 26, 60, 75)","(5, 1)"
0.07356977673070995,"(422, 32, 64, 29, 3, 63, 8, 1, 78, 64, 38, 60, 75)","(5, 2)"
0.008951737664247814,"(100, 32, 64, 29, 31, 63, 17, 1, 50, 4971, 38, 60, 75)","(5, 3)"
0.008489389068201968,"(100, 32, 64, 29, 32, 63, 8, 1, 50, 4407, 26, 60, 75)","(5, 4)"
0.010273271924570988,"(100, 32, 3, 46, 32, 63, 22, 1, 50, 2749, 27, 60, 75)","(5, 5)"
0.01270648532948996,"(641, 32, 64, 46, 32, 63, 5, 1, 50, 64, 26, 60, 75)","(6, 0)"
0.007673954253133975,"(100, 32, 64, 46, 32, 63, 8, 1, 78, 64, 26, 67, 68)","(6, 1)"
0.08340353775181268,"(953, 32, 64, 56, 32, 17, 5, 1, 50, 64, 26, 60, 75)","(6, 2)"
0.011676242472309814,"(641, 32, 64, 46, 32, 32, 5, 1, 50, 64, 18, 60, 75)","(6, 3)"
0.08337739021799184,"(641, 32, 116, 29, 28, 63, 5, 1, 50, 64, 26, 60, 75)","(6, 4)"
0.013625370044457285,"(641, 32, 64, 46, 32, 63, 5, 1, 30, 64, 26, 60, 75)","(6, 5)"
0.08340354271693841,"(641, 41, 64, 39, 32, 63, 5, 1, 50, 64, 26, 60, 75)","(7, 0)"
0.012544036040180609,"(641, 41, 64, 39, 32, 63, 6, 1, 50, 64, 26, 60, 75)","(7, 1)"
0.02228076836780498,"(641, 41, 98, 39, 32, 63, 18, 1, 50, 64, 26, 60, 75)","(7, 2)"
0.01124488556228186,"(641, 50, 64, 39, 32, 63, 5, 1, 50, 64, 26, 60, 75)","(7, 3)"
0.014000562843523528,"(641, 41, 68, 39, 32, 63, 5, 1, 50, 64, 26, 60, 75)","(7, 4)"
0.08336703486794508,"(641, 41, 64, 39, 32, 63, 5, 1, 50, 64, 26, 60, 75)","(7, 5)"
0.012049114309643444,"(1, 41, 64, 39, 32, 63, 5, 1, 50, 64, 32, 60, 75)","(8, 0)"
0.06126850390277411,"(1, 41, 64, 39, 32, 2, 5, 1, 50, 64, 92, 60, 85)","(8, 1)"
0.011500117749760026,"(1, 41, 64, 39, 32, 63, 18, 1, 50, 64, 26, 60, 75)","(8, 2)"
0.011019743116278397,"(1, 41, 64, 39, 32, 63, 5, 1, 50, 64, 32, 83, 75)","(8, 3)"
0.011860103546004546,"(1, 41, 64, 39, 32, 63, 11, 1, 6, 64, 32, 60, 85)","(8, 4)"
0.012994691134283417,"(1, 41, 64, 39, 32, 63, 5, 1, 50, 64, 32, 60, 85)","(8, 5)"
0.011330324954108188,"(1, 41, 121, 39, 32, 63, 5, 1, 50, 64, 32, 60, 75)","(9, 0)"
0.011858641338975805,"(1, 41, 12, 39, 32, 63, 5, 1, 50, 64, 32, 60, 75)","(9, 1)"
0.011332247597606558,"(1, 41, 121, 31, 32, 63, 5, 1, 50, 64, 32, 60, 75)","(9, 2)"
0.011423675449270951,"(1, 41, 121, 39, 32, 63, 5, 1, 50, 64, 32, 60, 75)","(9, 3)"
0.010932869623758291,"(1, 41, 121, 39, 4, 63, 5, 1, 50, 64, 32, 60, 75)","(9, 4)"
0.011030661873127285,"(1, 41, 121, 39, 24, 63, 5, 1, 50, 64, 32, 60, 75)","(9, 5)"
0.01333941493222588,"(766, 41, 121, 39, 5, 63, 5, 1, 50, 64, 32, 60, 75)","(10, 0)"
0.011455371974330199,"(1, 41, 12, 39, 32, 63, 5, 1, 50, 64, 32, 60, 75)","(10, 1)"
0.026434625651491316,"(766, 41, 61, 39, 32, 63, 5, 1, 54, 64, 32, 60, 60)","(10, 2)"
0.01254027940568171,"(766, 41, 121, 39, 5, 63, 5, 1, 50, 64, 32, 60, 75)","(10, 3)"
0.013369606448631537,"(872, 41, 55, 39, 5, 63, 5, 1, 50, 64, 32, 60, 58)","(10, 4)"
0.015139958440473205,"(766, 41, 121, 39, 18, 63, 5, 1, 50, 64, 32, 60, 79)","(10, 5)"
