score,params,indices
0.07381414843870855,"(220, 17, 83, 28, 23, 37, 6, 2, 93, 59, 67, 71, 71)","(7, 2)"
0.08326271768001949,"(220, 17, 83, 28, 23, 37, 6, 2, 93, 59, 26, 71, 71)","(7, 3)"
0.08339859078640638,"(912, 17, 83, 28, 23, 37, 6, 2, 93, 59, 26, 71, 71)","(7, 4)"
0.08341864292525336,"(912, 17, 83, 55, 23, 37, 6, 2, 93, 59, 30, 71, 71)","(7, 5)"
0.08193156539469652,"(912, 17, 83, 55, 23, 37, 6, 2, 93, 59, 30, 71, 71)","(8, 0)"
0.08341873437690232,"(912, 41, 83, 55, 20, 37, 6, 2, 93, 59, 30, 71, 71)","(8, 1)"
0.06666323156774882,"(153, 49, 83, 55, 20, 37, 18, 2, 93, 59, 30, 71, 81)","(8, 2)"
0.07252637512810395,"(153, 49, 83, 55, 20, 37, 18, 2, 93, 2715, 30, 71, 81)","(8, 3)"
0.07655232482020508,"(153, 49, 83, 55, 20, 37, 18, 2, 93, 59, 30, 71, 71)","(8, 5)"
0.08341863156776265,"(153, 49, 83, 55, 20, 37, 6, 2, 93, 59, 30, 71, 71)","(9, 0)"
0.06833092156807175,"(153, 41, 83, 55, 20, 37, 6, 2, 93, 59, 1, 71, 71)","(9, 1)"
0.08341862818603153,"(324, 41, 83, 55, 20, 37, 6, 2, 93, 59, 1, 71, 50)","(9, 2)"
0.08341863819486116,"(324, 41, 83, 55, 20, 37, 18, 9, 87, 59, 30, 71, 50)","(9, 3)"
0.08341175916954836,"(58, 41, 83, 55, 20, 37, 26, 9, 93, 1575, 30, 71, 50)","(9, 5)"
0.08341863344737883,"(58, 41, 83, 55, 20, 37, 26, 9, 93, 59, 30, 71, 50)","(10, 0)"
0.06882640890053014,"(58, 41, 83, 55, 20, 37, 28, 2, 93, 59, 30, 87, 50)","(10, 1)"
0.07306243689716473,"(58, 41, 83, 55, 20, 6, 28, 2, 93, 59, 1, 69, 50)","(10, 2)"
0.08335864035117313,"(58, 41, 83, 5, 20, 6, 28, 2, 93, 59, 1, 69, 50)","(10, 3)"
0.08342027598450108,"(58, 41, 83, 5, 20, 6, 28, 2, 93, 59, 1, 80, 50)","(10, 4)"
0.08617978302661873,"(58, 41, 83, 5, 20, 6, 28, 2, 93, 59, 1, 80, 50)","(10, 5)"
